,Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
6779,6780,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,29.0,45.0,1305,522,40,Online
6780,6781,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34.0,20.0,680,292,43,Online
6781,6782,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,56.0,29.0,1624,747,46,Online
6782,6783,Foot Locker,1185732,4/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,48.0,61.0,2928,1552,53,Online
6783,6784,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58.0,139.0,8062,3789,47,Online
6784,6785,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,60.0,2700,1215,45,Online
6785,6786,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43.0,46.0,1978,831,42,Online
6786,6787,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43.0,26.0,1118,503,45,Online
6787,6788,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,51.0,38.0,1938,969,50,Online
6788,6789,Foot Locker,1185732,5/13/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,58.0,68.0,3944,2011,51,Online
6789,6790,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,41.0,135.0,5535,2546,46,Online
6790,6791,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39.0,70.0,2730,1092,40,Online
6791,6792,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32.0,54.0,1728,743,43,Online
6792,6793,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,32.0,49.0,1568,706,45,Online
6793,6794,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,41.0,51.0,2091,941,45,Online
6794,6795,Foot Locker,1185732,6/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,50.0,94.0,4700,2491,53,Online
6795,6796,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,47.0,154.0,7238,3329,46,Online
6796,6797,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,44.0,81.0,3564,1604,45,Online
6797,6798,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,37.0,61.0,2257,948,42,Online
6798,6799,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38.0,44.0,1672,719,43,Online
6799,6800,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,49.0,52.0,2548,1172,46,Online
6800,6801,Foot Locker,1185732,7/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,53.0,94.0,4982,2640,53,Online
6801,6802,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,49.0,131.0,6419,3081,48,Online
6802,6803,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,42.0,78.0,3276,1474,45,Online
6803,6804,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,36.0,65.0,2340,936,40,Online
6804,6805,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38.0,58.0,2204,948,43,Online
6805,6806,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,47.0,46.0,2162,995,46,Online
6806,6807,Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,53.0,88.0,4664,2332,50,Online
6807,6808,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,42.0,138.0,5796,2608,45,Online
6808,6809,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39.0,80.0,3120,1248,40,Online
6809,6810,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32.0,53.0,1696,678,40,Online
6810,6811,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34.0,39.0,1326,530,40,Online
6811,6812,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,41.0,42.0,1722,861,50,Online
6812,6813,Foot Locker,1185732,9/13/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,46.0,65.0,2990,1495,50,Online
6813,6814,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,54.0,104.0,5616,2583,46,Online
6814,6815,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41.0,75.0,3075,1292,42,Online
6815,6816,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43.0,42.0,1806,722,40,Online
6816,6817,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43.0,36.0,1548,697,45,Online
6817,6818,Foot Locker,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,54.0,38.0,2052,964,47,Online
6818,6819,Sports Direct,1185732,10/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.0,70.0,3850,2118,55,Online
6819,6820,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,53.0,104.0,5512,2701,49,Online
6820,6821,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41.0,63.0,2583,1059,41,Online
6821,6822,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43.0,57.0,2451,1078,44,Online
6822,6823,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43.0,44.0,1892,832,44,Online
6823,6824,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,59.0,45.0,2655,1221,46,Online
6824,6825,Sports Direct,1185732,11/12/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,61.0,65.0,3965,1983,50,Online
6825,6826,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58.0,140.0,8120,3735,46,Online
6826,6827,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,75.0,3375,1451,43,Online
6827,6828,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45.0,73.0,3285,1380,42,Online
6828,6829,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45.0,50.0,2250,1012,45,Online
6829,6830,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,56.0,50.0,2800,1260,45,Online
6830,6831,Sports Direct,1185732,12/11/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,64.0,75.0,4800,2496,52,Online
6831,6832,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,33.0,128.0,4224,1901,45,Online
6832,6833,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,32.0,74.0,2368,1042,44,Online
6833,6834,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25.0,74.0,1850,740,40,Online
6834,6835,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,28.0,33.0,924,416,45,Online
6835,6836,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,43.0,49.0,2107,1032,49,Online
6836,6837,Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,33.0,72.0,2376,1212,51,Online
6837,6838,Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,34.0,152.0,5168,2326,45,Online
6838,6839,Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,34.0,51.0,1734,746,43,Online
6839,6840,Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,24.0,68.0,1632,685,42,Online
6840,6841,Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29.0,30.0,870,391,45,Online
6841,6842,Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,42.0,51.0,2142,1050,49,Online
6842,6843,Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,23.0,69.0,1587,809,51,Online
6843,6844,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,29.0,134.0,3886,1826,47,Online
6844,6845,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,27.0,58.0,1566,658,42,Online
6845,6846,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,56.0,1064,447,42,Online
6846,6847,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,25.0,22.0,550,231,42,Online
6847,6848,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,36.0,36.0,1296,648,50,Online
6848,6849,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,28.0,63.0,1764,917,52,Online
6849,6850,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,28.0,113.0,3164,1550,49,Online
6850,6851,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28.0,44.0,1232,530,43,Online
6851,6852,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,41.0,779,327,42,Online
6852,6853,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24.0,22.0,528,227,43,Online
6853,6854,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,58.0,30.0,1740,835,48,Online
6854,6855,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,49.0,68.0,3332,1766,53,Online
6855,6856,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,55.0,129.0,7095,3406,48,Online
6856,6857,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,41.0,54.0,2214,974,44,Online
6857,6858,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,51.0,1887,811,43,Online
6858,6859,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,36.0,26.0,936,412,44,Online
6859,6860,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's Apparel,46.0,31.0,1426,684,48,Online
6860,6861,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,52.0,75.0,3900,1989,51,Online
6861,6862,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36.0,125.0,4500,2025,45,Online
6862,6863,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,32.0,65.0,2080,894,43,Online
6863,6864,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27.0,60.0,1620,648,40,Online
6864,6865,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29.0,51.0,1479,621,42,Online
6865,6866,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,38.0,47.0,1786,822,46,Online
6866,6867,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,51.0,91.0,4641,2506,54,Online
6867,6868,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,48.0,160.0,7680,3763,49,Online
6868,6869,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,44.0,84.0,3696,1589,43,Online
6869,6870,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,59.0,2183,873,40,Online
6870,6871,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,53.0,2014,866,43,Online
6871,6872,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,49.0,60.0,2940,1352,46,Online
6872,6873,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,54.0,98.0,5292,2858,54,Online
6873,6874,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,46.0,147.0,6762,3313,49,Online
6874,6875,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,42.0,90.0,3780,1512,40,Online
6875,6876,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,63.0,2331,956,41,Online
6876,6877,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,52.0,1976,810,41,Online
6877,6878,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,46.0,44.0,2024,931,46,Online
6878,6879,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,54.0,95.0,5130,2719,53,Online
6879,6880,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36.0,133.0,4788,2394,50,Online
6880,6881,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,34.0,72.0,2448,1053,43,Online
6881,6882,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27.0,51.0,1377,606,44,Online
6882,6883,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,28.0,44.0,1232,505,41,Online
6883,6884,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Apparel,36.0,42.0,1512,741,49,Online
6884,6885,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,44.0,63.0,2772,1525,55,Online
6885,6886,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,49.0,116.0,5684,2671,47,Online
6886,6887,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36.0,73.0,2628,1077,41,Online
6887,6888,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,39.0,39.0,1521,669,44,Online
6888,6889,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,33.0,1254,502,40,Online
6889,6890,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,45.0,34.0,1530,719,47,Online
6890,6891,Foot Locker,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,53.0,73.0,3869,2051,53,Online
6891,6892,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,49.0,120.0,5880,2940,50,Online
6892,6893,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36.0,73.0,2628,1183,45,Online
6893,6894,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,39.0,53.0,2067,909,44,Online
6894,6895,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,39.0,47.0,1833,788,43,Online
6895,6896,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,55.0,44.0,2420,1089,45,Online
6896,6897,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,60.0,65.0,3900,1989,51,Online
6897,6898,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,55.0,150.0,8250,3795,46,Online
6898,6899,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,46.0,75.0,3450,1552,45,Online
6899,6900,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,48.0,73.0,3504,1577,45,Online
6900,6901,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,47.0,54.0,2538,1041,41,Online
6901,6902,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,58.0,54.0,3132,1409,45,Online
6902,6903,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,63.0,78.0,4914,2604,53,Online
6903,6904,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,27.0,113.0,3051,1373,45,Online
6904,6905,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,29.0,70.0,2030,934,46,Online
6905,6906,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,68.0,1292,581,45,Online
6906,6907,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24.0,26.0,624,281,45,Online
6907,6908,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Apparel,38.0,42.0,1596,1005,63,Online
6908,6909,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Apparel,28.0,75.0,2100,1092,52,Online
6909,6910,Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,28.0,145.0,4060,1786,44,Online
6910,6911,Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28.0,45.0,1260,580,46,Online
6911,6912,Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,56.0,1064,436,41,Online
6912,6913,Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25.0,23.0,575,253,44,Online
6913,6914,Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,38.0,38.0,1444,939,65,Online
6914,6915,Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,14.0,68.0,952,514,54,Online
6915,6916,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,19.0,136.0,2584,1034,40,Online
6916,6917,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,19.0,47.0,893,402,45,Online
6917,6918,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,9.0,65.0,585,234,40,Online
6918,6919,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,14.0,28.0,392,165,42,Online
6919,6920,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,28.0,39.0,1092,699,64,Online
6920,6921,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,20.0,68.0,1360,721,53,Online
6921,6922,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,20.0,124.0,2480,1116,45,Online
6922,6923,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,18.0,49.0,882,432,49,Online
6923,6924,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,10.0,53.0,530,233,44,Online
6924,6925,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,15.0,28.0,420,189,45,Online
6925,6926,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,55.0,34.0,1870,1141,61,Online
6926,6927,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,46.0,63.0,2898,1507,52,Online
6927,6928,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,57.0,146.0,8322,3495,42,Online
6928,6929,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,37.0,63.0,2331,1072,46,Online
6929,6930,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,33.0,54.0,1782,731,41,Online
6930,6931,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,33.0,34.0,1122,494,44,Online
6931,6932,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Apparel,43.0,42.0,1806,1174,65,Online
6932,6933,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,46.0,69.0,3174,1650,52,Online
6933,6934,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,32.0,137.0,4384,1841,42,Online
6934,6935,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,28.0,77.0,2156,1035,48,Online
6935,6936,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,23.0,50.0,1150,518,45,Online
6936,6937,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,24.0,44.0,1056,465,44,Online
6937,6938,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,34.0,44.0,1496,957,64,Online
6938,6939,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,51.0,85.0,4335,2298,53,Online
6939,6940,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49.0,138.0,6762,2975,44,Online
6940,6941,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,44.0,87.0,3828,1876,49,Online
6941,6942,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,36.0,68.0,2448,1077,44,Online
6942,6943,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37.0,47.0,1739,713,41,Online
6943,6944,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,46.0,60.0,2760,1656,60,Online
6944,6945,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,51.0,94.0,4794,2397,50,Online
6945,6946,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49.0,131.0,6419,2696,42,Online
6946,6947,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,42.0,78.0,3276,1507,46,Online
6947,6948,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,39.0,61.0,2379,1023,43,Online
6948,6949,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37.0,54.0,1998,819,41,Online
6949,6950,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,48.0,51.0,2448,1469,60,Online
6950,6951,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,53.0,98.0,5194,2857,55,Online
6951,6952,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,34.0,133.0,4522,1809,40,Online
6952,6953,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,27.0,77.0,2079,977,47,Online
6953,6954,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,24.0,49.0,1176,470,40,Online
6954,6955,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23.0,38.0,874,393,45,Online
6955,6956,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Apparel,34.0,45.0,1530,933,61,Online
