Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
9151,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$15.00 ,70,"$1,050 ",$494 ,47%,Outlet
9152,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's Apparel,$24.00 ,88,"$2,112 ",$845 ,40%,Outlet
9153,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Women's Apparel,$20.00 ,112,"$2,240 ","$1,030 ",46%,Outlet
9154,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,$19.00 ,204,"$3,876 ","$1,744 ",45%,Outlet
9155,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$20.00 ,102,"$2,040 ",$816 ,40%,Outlet
9156,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,$11.00 ,96,"$1,056 ",$496 ,47%,Outlet
9157,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$13.00 ,77,"$1,001 ",$470 ,47%,Outlet
9158,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Apparel,$31.00 ,75,"$2,325 ",$860 ,37%,Outlet
9159,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's Apparel,$24.00 ,120,"$2,880 ","$1,267 ",44%,Outlet
9160,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$26.00 ,228,"$5,928 ","$2,727 ",46%,Outlet
9161,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$28.00 ,116,"$3,248 ","$1,364 ",42%,Outlet
9162,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$27.00 ,119,"$3,213 ","$1,414 ",44%,Outlet
9163,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$24.00 ,90,"$2,160 ","$1,015 ",47%,Outlet
9164,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Men's Apparel,$32.00 ,111,"$3,552 ","$1,385 ",39%,Outlet
9165,Walmart,1197831,5/19/2021,South,Arkansas,Little Rock,Women's Apparel,$33.00 ,145,"$4,785 ","$2,249 ",47%,Outlet
9166,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$28.00 ,236,"$6,608 ","$2,908 ",44%,Outlet
9167,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$25.00 ,149,"$3,725 ","$1,453 ",39%,Outlet
9168,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,$28.00 ,124,"$3,472 ","$1,562 ",45%,Outlet
9169,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$29.00 ,124,"$3,596 ","$1,582 ",44%,Outlet
9170,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Men's Apparel,$37.00 ,116,"$4,292 ","$1,674 ",39%,Outlet
9171,Walmart,1197831,6/21/2021,South,Arkansas,Little Rock,Women's Apparel,$48.00 ,165,"$7,920 ","$3,406 ",43%,Outlet
9172,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$39.00 ,271,"$10,569 ","$4,439 ",42%,Outlet
9173,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$36.00 ,163,"$5,868 ","$2,171 ",37%,Outlet
9174,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$32.00 ,140,"$4,480 ","$1,971 ",44%,Outlet
9175,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$35.00 ,120,"$4,200 ","$1,806 ",43%,Outlet
9176,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Apparel,$40.00 ,149,"$5,960 ","$2,384 ",40%,Outlet
9177,Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Apparel,$50.00 ,198,"$9,900 ","$4,554 ",46%,Outlet
9178,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,$43.00 ,233,"$10,019 ","$4,509 ",45%,Outlet
9179,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$42.00 ,163,"$6,846 ","$2,670 ",39%,Outlet
9180,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,$40.00 ,135,"$5,400 ","$2,376 ",44%,Outlet
9181,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$29.00 ,132,"$3,828 ","$1,723 ",45%,Outlet
9182,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Apparel,$40.00 ,113,"$4,520 ","$1,672 ",37%,Outlet
9183,Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Women's Apparel,$40.00 ,193,"$7,720 ","$3,628 ",47%,Outlet
9184,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$35.00 ,221,"$7,735 ","$3,326 ",43%,Outlet
9185,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$26.00 ,135,"$3,510 ","$1,439 ",41%,Outlet
9186,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$11.00 ,123,"$1,353 ",$636 ,47%,Outlet
9187,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$12.00 ,104,"$1,248 ",$524 ,42%,Outlet
9188,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Apparel,$18.00 ,111,"$1,998 ",$779 ,39%,Outlet
9189,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's Apparel,$22.00 ,140,"$3,080 ","$1,294 ",42%,Outlet
9190,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$21.00 ,180,"$3,780 ","$1,701 ",45%,Outlet
9191,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$14.00 ,132,"$1,848 ",$739 ,40%,Outlet
9192,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,$16.00 ,99,"$1,584 ",$729 ,46%,Outlet
9193,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$15.00 ,94,"$1,410 ",$635 ,45%,Outlet
9194,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Apparel,$21.00 ,91,"$1,911 ",$707 ,37%,Outlet
9195,West Gear,1197831,10/21/2021,South,Arkansas,Little Rock,Women's Apparel,$20.00 ,132,"$2,640 ","$1,188 ",45%,Outlet
9196,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,$18.00 ,176,"$3,168 ","$1,457 ",46%,Outlet
9197,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$11.00 ,116,"$1,276 ",$536 ,42%,Outlet
9198,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Street Footwear,$19.00 ,102,"$1,938 ",$833 ,43%,Outlet
9199,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$41.00 ,128,"$5,248 ","$2,309 ",44%,Outlet
9200,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Men's Apparel,$56.00 ,105,"$5,880 ","$2,411 ",41%,Outlet
9201,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's Apparel,$53.00 ,135,"$7,155 ","$3,220 ",45%,Outlet
9202,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$55.00 ,238,"$13,090 ","$6,021 ",46%,Outlet
9203,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$46.00 ,155,"$7,130 ","$2,852 ",40%,Outlet
9204,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Street Footwear,$43.00 ,149,"$6,407 ","$2,819 ",44%,Outlet
9205,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$40.00 ,124,"$4,960 ","$2,282 ",46%,Outlet
9206,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Men's Apparel,$50.00 ,132,"$6,600 ","$2,640 ",40%,Outlet
9207,West Gear,1197831,12/19/2021,South,Arkansas,Little Rock,Women's Apparel,$55.00 ,170,"$9,350 ","$4,208 ",45%,Outlet
9208,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Street Footwear,$17.00 ,178,"$3,026 ","$1,422 ",47%,Outlet
9209,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$18.00 ,124,"$2,232 ",$848 ,38%,Outlet
9210,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Street Footwear,$10.00 ,131,"$1,310 ",$563 ,43%,Outlet
9211,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,$13.00 ,74,$962 ,$414 ,43%,Outlet
9212,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Apparel,$23.00 ,91,"$2,093 ",$858 ,41%,Outlet
9213,West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Women's Apparel,$18.00 ,124,"$2,232 ","$1,004 ",45%,Outlet
9214,West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$18.00 ,206,"$3,708 ","$1,632 ",44%,Outlet
9215,West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,$17.00 ,83,"$1,411 ",$550 ,39%,Outlet
9216,West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Women's Street Footwear,$12.00 ,98,"$1,176 ",$553 ,47%,Outlet
9217,West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,58,$870 ,$400 ,46%,Outlet
9218,West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$24.00 ,85,"$2,040 ",$816 ,40%,Outlet
9219,West Gear,1197831,2/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$14.00 ,112,"$1,568 ",$721 ,46%,Outlet
9220,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$14.00 ,182,"$2,548 ","$1,172 ",46%,Outlet
9221,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$15.00 ,78,"$1,170 ",$480 ,41%,Outlet
9222,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$7.00 ,83,$581 ,$261 ,45%,Outlet
9223,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$16.00 ,39,$624 ,$293 ,47%,Outlet
9224,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$26.00 ,61,"$1,586 ",$666 ,42%,Outlet
9225,West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$18.00 ,88,"$1,584 ",$729 ,46%,Outlet
9226,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$20.00 ,184,"$3,680 ","$1,693 ",46%,Outlet
9227,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$18.00 ,79,"$1,422 ",$555 ,39%,Outlet
9228,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$10.00 ,70,$700 ,$322 ,46%,Outlet
9229,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,47,$705 ,$303 ,43%,Outlet
9230,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$27.00 ,54,"$1,458 ",$569 ,39%,Outlet
9231,West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$22.00 ,111,"$2,442 ","$1,050 ",43%,Outlet
9232,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$28.00 ,179,"$5,012 ","$2,155 ",43%,Outlet
9233,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$29.00 ,93,"$2,697 ","$1,025 ",38%,Outlet
9234,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$27.00 ,88,"$2,376 ",$998 ,42%,Outlet
9235,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$26.00 ,74,"$1,924 ",$808 ,42%,Outlet
9236,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$33.00 ,80,"$2,640 ","$1,082 ",41%,Outlet
9237,West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$33.00 ,116,"$3,828 ","$1,723 ",45%,Outlet
9238,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$32.00 ,192,"$6,144 ","$2,826 ",46%,Outlet
9239,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$25.00 ,123,"$3,075 ","$1,199 ",39%,Outlet
9240,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$27.00 ,107,"$2,889 ","$1,242 ",43%,Outlet
9241,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$29.00 ,102,"$2,958 ","$1,331 ",45%,Outlet
9242,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$41.00 ,105,"$4,305 ","$1,636 ",38%,Outlet
9243,West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$40.00 ,143,"$5,720 ","$2,402 ",42%,Outlet
9244,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$43.00 ,238,"$10,234 ","$4,298 ",42%,Outlet
9245,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$35.00 ,135,"$4,725 ","$1,796 ",38%,Outlet
9246,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$33.00 ,131,"$4,323 ","$1,859 ",43%,Outlet
9247,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$36.00 ,107,"$3,852 ","$1,772 ",46%,Outlet
9248,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$43.00 ,116,"$4,988 ","$2,045 ",41%,Outlet
9249,West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$45.00 ,163,"$7,335 ","$3,447 ",47%,Outlet
9250,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$41.00 ,230,"$9,430 ","$3,961 ",42%,Outlet
9251,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$37.00 ,140,"$5,180 ","$2,176 ",42%,Outlet
9252,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$38.00 ,113,"$4,294 ","$2,018 ",47%,Outlet
9253,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$32.00 ,111,"$3,552 ","$1,492 ",42%,Outlet
9254,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$40.00 ,105,"$4,200 ","$1,554 ",37%,Outlet
9255,West Gear,1197831,8/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$40.00 ,166,"$6,640 ","$3,121 ",47%,Outlet
9256,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$35.00 ,196,"$6,860 ","$3,156 ",46%,Outlet
9257,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$28.00 ,128,"$3,584 ","$1,469 ",41%,Outlet
9258,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$12.00 ,91,"$1,092 ",$459 ,42%,Outlet
9259,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$12.00 ,83,$996 ,$418 ,42%,Outlet
9260,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$20.00 ,78,"$1,560 ",$593 ,38%,Outlet
9261,West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$23.00 ,119,"$2,737 ","$1,286 ",47%,Outlet
9262,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$20.00 ,173,"$3,460 ","$1,626 ",47%,Outlet
9263,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$14.00 ,112,"$1,568 ",$659 ,42%,Outlet
9264,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$14.00 ,74,"$1,036 ",$435 ,42%,Outlet
9265,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$15.00 ,62,$930 ,$391 ,42%,Outlet
9266,West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$22.00 ,68,"$1,496 ",$568 ,38%,Outlet
9267,Kohl's,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$22.00 ,101,"$2,222 ","$1,044 ",47%,Outlet
9268,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$16.00 ,166,"$2,656 ","$1,169 ",44%,Outlet
9269,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$11.00 ,96,"$1,056 ",$401 ,38%,Outlet
9270,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$19.00 ,81,"$1,539 ",$662 ,43%,Outlet
9271,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$37.00 ,90,"$3,330 ","$1,565 ",47%,Outlet
9272,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$60.00 ,85,"$5,100 ","$2,040 ",40%,Outlet
9273,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$60.00 ,128,"$7,680 ","$3,302 ",43%,Outlet
9274,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$55.00 ,200,"$11,000 ","$4,620 ",42%,Outlet
9275,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$47.00 ,149,"$7,003 ","$2,661 ",38%,Outlet
9276,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$44.00 ,131,"$5,764 ","$2,594 ",45%,Outlet
9277,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$45.00 ,114,"$5,130 ","$2,309 ",45%,Outlet
9278,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$55.00 ,98,"$5,390 ","$2,156 ",40%,Outlet
9279,Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$51.00 ,128,"$6,528 ","$2,807 ",43%,Outlet
9280,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$17.00 ,176,"$2,992 ","$1,137 ",38%,Outlet
9281,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$16.00 ,105,"$1,680 ",$638 ,38%,Outlet
9282,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$12.00 ,116,"$1,392 ",$557 ,40%,Outlet
9283,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,$16.00 ,70,"$1,120 ",$448 ,40%,Outlet
9284,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Men's Apparel,$28.00 ,88,"$2,464 ","$1,010 ",41%,Outlet
9285,Kohl's,1197831,1/16/2021,South,Oklahoma,Oklahoma City,Women's Apparel,$17.00 ,119,"$2,023 ",$749 ,37%,Outlet
9286,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$18.00 ,204,"$3,672 ","$1,469 ",40%,Outlet
9287,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,$17.00 ,75,"$1,275 ",$523 ,41%,Outlet
9288,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,$11.00 ,90,$990 ,$386 ,39%,Outlet
9289,Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$24.00 ,39,$936 ,$309 ,33%,Outlet
9290,Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,$39.00 ,66,"$2,574 ",$952 ,37%,Outlet
9291,Sports Direct,1185732,2/5/2021,Northeast,Connecticut,Hartford,Women's Apparel,$32.00 ,96,"$3,072 ","$1,198 ",39%,Outlet
9292,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$26.00 ,182,"$4,732 ","$2,035 ",43%,Outlet
9293,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$32.00 ,68,"$2,176 ",$979 ,45%,Outlet
9294,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$23.00 ,75,"$1,725 ",$552 ,32%,Outlet
9295,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$27.00 ,34,$918 ,$294 ,32%,Outlet
9296,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,$39.00 ,53,"$2,067 ",$703 ,34%,Outlet
9297,Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,$29.00 ,85,"$2,465 ",$961 ,39%,Outlet
9298,Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$28.00 ,155,"$4,340 ","$1,996 ",46%,Outlet
9299,Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$30.00 ,64,"$1,920 ",$845 ,44%,Outlet
9300,Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$20.00 ,64,"$1,280 ",$461 ,36%,Outlet
9301,Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$26.00 ,41,"$1,066 ",$341 ,32%,Outlet
9302,Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Men's Apparel,$37.00 ,40,"$1,480 ",$503 ,34%,Outlet
9303,Sports Direct,1185732,4/4/2021,Northeast,Connecticut,Hartford,Women's Apparel,$26.00 ,94,"$2,444 ","$1,026 ",42%,Outlet
9304,Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$40.00 ,191,"$7,640 ","$3,362 ",44%,Outlet
9305,Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$35.00 ,83,"$2,905 ","$1,278 ",44%,Outlet
9306,Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$32.00 ,83,"$2,656 ",$903 ,34%,Outlet
9307,Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$32.00 ,74,"$2,368 ",$781 ,33%,Outlet
9308,Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,$37.00 ,83,"$3,071 ","$1,075 ",35%,Outlet
9309,Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,$41.00 ,128,"$5,248 ","$2,204 ",42%,Outlet
9310,Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$40.00 ,206,"$8,240 ","$3,873 ",47%,Outlet
9311,Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$38.00 ,124,"$4,712 ","$2,215 ",47%,Outlet
9312,Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$35.00 ,96,"$3,360 ","$1,109 ",33%,Outlet
9313,Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$35.00 ,85,"$2,975 ","$1,041 ",35%,Outlet
9314,Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Men's Apparel,$36.00 ,91,"$3,276 ","$1,048 ",32%,Outlet
9315,Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Women's Apparel,$39.00 ,128,"$4,992 ","$1,947 ",39%,Outlet
9316,Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$42.00 ,195,"$8,190 ","$3,686 ",45%,Outlet
9317,Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$38.00 ,120,"$4,560 ","$1,915 ",42%,Outlet
9318,Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$29.00 ,111,"$3,219 ","$1,094 ",34%,Outlet
9319,Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$34.00 ,94,"$3,196 ","$1,151 ",36%,Outlet
9320,Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Men's Apparel,$43.00 ,93,"$3,999 ","$1,320 ",33%,Outlet
9321,Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Women's Apparel,$40.00 ,152,"$6,080 ","$2,310 ",38%,Outlet
9322,Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$40.00 ,194,"$7,760 ","$3,259 ",42%,Outlet
9323,Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$34.00 ,128,"$4,352 ","$1,871 ",43%,Outlet
9324,Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$36.00 ,107,"$3,852 ","$1,348 ",35%,Outlet
9325,Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$32.00 ,72,"$2,304 ",$760 ,33%,Outlet
9326,Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Men's Apparel,$43.00 ,62,"$2,666 ",$880 ,33%,Outlet
9327,Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Women's Apparel,$44.00 ,124,"$5,456 ","$2,073 ",38%,Outlet
9328,Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$43.00 ,170,"$7,310 ","$3,436 ",47%,Outlet
9329,Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,$40.00 ,93,"$3,720 ","$1,748 ",47%,Outlet
9330,Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,$33.00 ,64,"$2,112 ",$676 ,32%,Outlet
9331,Sports Direct,1185732,9/3/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,$30.00 ,58,"$1,740 ",$592 ,34%,Outlet
